Player,PlayerID,F-M,F-A,F%,IS-M,IS-A,IS%,MR-M,MR-A,MR%,3P-M,3P-A,3P%,DR-M,DR-A,DR%
Miles,193980,0,0,0.00,5,10,0.50,2,4,0.50,0,0,0.00,0,1,0.00
Norris,196169,0,0,0.00,1,1,1.00,0,1,0.00,0,2,0.00,0,0,0.00
Santos,214574,1,2,0.50,13,21,0.62,0,2,0.00,1,4,0.25,7,11,0.64
Shannon,188044,40,60,0.67,24,46,0.52,42,129,0.33,61,175,0.35,129,277,0.47
Berg,200304,0,0,0.00,137,254,0.54,23,47,0.49,4,15,0.27,4,7,0.57
Silva,198242,5,8,0.62,198,312,0.63,39,78,0.50,23,50,0.46,19,42,0.45
Johannsson,209366,20,32,0.62,11,20,0.55,27,85,0.32,27,71,0.38,33,76,0.43
Wilks,188433,81,125,0.65,13,25,0.52,60,158,0.38,55,127,0.43,353,698,0.51
Maxey,193975,1,1,1.00,72,121,0.60,0,5,0.00,0,1,0.00,5,8,0.62
Lyles,191218,0,0,0.00,1,6,0.17,3,10,0.30,6,16,0.38,1,3,0.33
Murray,184205,5,8,0.62,4,8,0.50,4,11,0.36,5,10,0.50,17,26,0.65
Uribe,193757,0,0,0.00,2,2,1.00,0,0,0.00,0,0,0.00,0,0,0.00
Booth,187705,6,6,1.00,31,65,0.48,30,81,0.37,104,230,0.45,4,7,0.57
Morrell,202649,0,0,0.00,7,9,0.78,1,6,0.17,4,14,0.29,0,2,0.00
Witherspoon,193207,0,0,0.00,8,16,0.50,0,0,0.00,0,0,0.00,0,0,0.00
Moran,202411,0,0,0.00,4,6,0.67,2,2,1.00,0,0,0.00,0,0,0.00
Majewski,184430,4,8,0.50,7,14,0.50,5,13,0.38,10,37,0.27,7,9,0.78
Miles,186847,7,9,0.78,77,126,0.61,24,57,0.42,31,87,0.36,16,31,0.52
Slater,203178,0,0,0.00,285,428,0.67,3,14,0.21,1,3,0.33,1,3,0.33
Ajak,196882,43,59,0.73,8,16,0.50,32,91,0.35,38,110,0.35,91,190,0.48
Lucia,185865,77,100,0.77,5,12,0.42,39,115,0.34,38,116,0.33,223,503,0.44
Temple,194571,2,2,1.00,121,205,0.59,6,14,0.43,13,39,0.33,1,6,0.17
Reynolds,193951,38,56,0.68,12,25,0.48,50,113,0.44,5,19,0.26,115,224,0.51
Foote,193712,2,3,0.67,95,153,0.62,15,31,0.48,14,35,0.40,2,5,0.40
Whitaker,183271,12,17,0.71,56,89,0.63,27,54,0.50,51,144,0.35,22,37,0.59
Zuniga,197380,0,0,0.00,55,95,0.58,3,13,0.23,2,6,0.33,1,2,0.50
O`Donnell,201219,1,1,1.00,2,2,1.00,4,9,0.44,0,0,0.00,0,1,0.00
Pressley,202830,1,1,1.00,2,3,0.67,2,7,0.29,0,5,0.00,3,7,0.43
Lusk,199832,1,1,1.00,27,54,0.50,29,62,0.47,62,169,0.37,6,12,0.50
Fuller,193438,2,3,0.67,234,362,0.65,25,51,0.49,16,61,0.26,6,12,0.50
Gall,190126,6,11,0.55,123,241,0.51,30,62,0.48,24,66,0.36,44,68,0.65
Bowden,199176,32,46,0.70,14,28,0.50,25,80,0.31,30,102,0.29,59,128,0.46
Lamar,195332,49,75,0.65,22,33,0.67,70,147,0.48,95,257,0.37,174,362,0.48
McCall,197013,12,16,0.75,16,25,0.64,16,40,0.40,17,60,0.28,12,30,0.40
Laine,212874,0,0,0.00,50,102,0.49,6,18,0.33,4,15,0.27,0,5,0.00
Lane,204137,2,2,1.00,1,2,0.50,3,8,0.38,3,11,0.27,1,3,0.33
Wilburn,202819,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Culver,202620,2,4,0.50,9,21,0.43,6,26,0.23,15,49,0.31,6,11,0.55
Horner,194267,0,0,0.00,0,1,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Lafferty,198765,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Seals,185568,28,40,0.70,38,57,0.67,42,82,0.51,124,316,0.39,50,115,0.43
Ye,196233,1,1,1.00,74,130,0.57,14,37,0.38,5,16,0.31,10,25,0.40
Bonds,187613,1,1,1.00,215,329,0.65,25,62,0.40,26,75,0.35,7,13,0.54
Ashford,193283,26,29,0.90,8,19,0.42,28,71,0.39,54,173,0.31,31,57,0.54
Swain,187466,56,80,0.70,9,21,0.43,32,118,0.27,18,77,0.23,136,265,0.51
McKnight,191332,11,12,0.92,5,12,0.42,7,24,0.29,53,109,0.49,7,26,0.27
Roark,200583,4,8,0.50,25,39,0.64,11,24,0.46,28,66,0.42,10,15,0.67
Burnett,198495,0,0,0.00,139,241,0.58,6,18,0.33,9,21,0.43,2,7,0.29
Burt,198200,6,7,0.86,7,8,0.88,5,11,0.45,10,34,0.29,4,13,0.31
Conrad,195595,6,6,1.00,47,85,0.55,34,67,0.51,42,113,0.37,8,22,0.36
Hodges,204391,0,0,0.00,2,2,1.00,1,2,0.50,2,6,0.33,0,1,0.00
Arellano,201605,0,0,0.00,3,5,0.60,0,1,0.00,5,10,0.50,0,1,0.00
Powell,190317,6,11,0.55,86,159,0.54,59,127,0.46,82,205,0.40,32,75,0.43
Hodges,184113,9,13,0.69,39,73,0.53,21,37,0.57,10,43,0.23,33,62,0.53
Geiger,188369,4,6,0.67,95,172,0.55,13,37,0.35,8,19,0.42,23,62,0.37
Wilkerson,186555,66,102,0.65,24,43,0.56,45,104,0.43,78,238,0.33,138,274,0.50
McIntosh,196194,39,43,0.91,25,34,0.74,38,109,0.35,72,181,0.40,53,129,0.41
D`Angelo,188460,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Crider,200735,4,5,0.80,1,2,0.50,1,3,0.33,8,19,0.42,0,3,0.00
Rice,200659,33,37,0.89,25,54,0.46,62,127,0.49,67,198,0.34,49,108,0.45
Helms,194846,0,0,0.00,6,9,0.67,0,0,0.00,0,1,0.00,2,5,0.40
Marvin,194172,0,0,0.00,1,4,0.25,8,14,0.57,10,34,0.29,4,5,0.80
Bond,200589,0,1,0.00,157,250,0.63,21,39,0.54,9,28,0.32,7,13,0.54
Fugate,191096,0,0,0.00,1,2,0.50,0,0,0.00,0,0,0.00,0,0,0.00
Degeno,203822,0,0,0.00,0,0,0.00,1,3,0.33,0,3,0.00,2,4,0.50
Church,191900,42,61,0.69,29,68,0.43,82,188,0.44,71,202,0.35,112,271,0.41
Barbosa,211434,0,0,0.00,46,83,0.55,1,2,0.50,3,4,0.75,4,7,0.57
Sims,193479,1,1,1.00,56,101,0.55,3,5,0.60,1,2,0.50,4,15,0.27
Simonsen,200812,11,15,0.73,12,30,0.40,34,68,0.50,41,110,0.37,10,35,0.29
West,200006,32,39,0.82,16,41,0.39,60,153,0.39,91,308,0.30,41,81,0.51
Griffin,195776,4,7,0.57,27,52,0.52,17,41,0.41,21,67,0.31,12,26,0.46
Palmieri,194744,0,3,0.00,133,253,0.53,16,30,0.53,3,8,0.38,6,17,0.35
Nagel,188558,0,1,0.00,219,362,0.60,6,12,0.50,3,6,0.50,5,11,0.45
Majors,190809,21,31,0.68,38,74,0.51,47,101,0.47,177,469,0.38,25,56,0.45
Carlisle,190038,30,44,0.68,13,19,0.68,38,104,0.37,97,265,0.37,88,186,0.47
Boswell,203460,0,0,0.00,1,4,0.25,2,8,0.25,6,9,0.67,0,3,0.00
Madison,187540,6,6,1.00,112,186,0.60,11,34,0.32,18,49,0.37,3,11,0.27
Schaffer,202576,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Norman,200849,13,18,0.72,7,17,0.41,15,43,0.35,28,92,0.30,25,59,0.42
Robertson,199859,3,4,0.75,9,16,0.56,15,34,0.44,6,21,0.29,3,9,0.33
Pedersen,197871,2,3,0.67,45,90,0.50,9,21,0.43,4,19,0.21,7,13,0.54
Fuller,199333,0,0,0.00,1,1,1.00,0,0,0.00,0,0,0.00,0,0,0.00
Bustamante,199731,0,0,0.00,0,0,0.00,0,0,0.00,0,2,0.00,0,0,0.00
McAlister,198607,55,77,0.71,19,41,0.46,83,195,0.43,5,24,0.21,190,405,0.47
Langston,183559,4,12,0.33,91,198,0.46,40,86,0.47,17,80,0.21,39,84,0.46
Ferguson,183605,6,13,0.46,245,428,0.57,6,12,0.50,1,8,0.12,41,80,0.51
Allen,188924,16,21,0.76,22,46,0.48,50,107,0.47,47,128,0.37,19,52,0.37
Matthews,190374,15,18,0.83,56,105,0.53,44,123,0.36,22,70,0.31,34,73,0.47
Dailey,186398,19,35,0.54,7,12,0.58,28,65,0.43,0,3,0.00,53,103,0.51
Irvine,184467,3,3,1.00,15,33,0.45,9,26,0.35,6,13,0.46,5,10,0.50
Milligan,191788,1,3,0.33,79,144,0.55,12,38,0.32,8,27,0.30,10,19,0.53
Brock,191341,0,1,0.00,13,34,0.38,0,3,0.00,1,2,0.50,3,5,0.60
Zubac,218358,2,2,1.00,0,1,0.00,0,5,0.00,2,4,0.50,1,1,1.00
Cook,190709,0,0,0.00,2,2,1.00,0,0,0.00,0,0,0.00,0,0,0.00
Crawford,218298,0,0,0.00,1,1,1.00,0,0,0.00,1,1,1.00,0,0,0.00
DeMarco,204630,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Harmon,188220,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Cantu,188337,11,16,0.69,31,66,0.47,39,92,0.42,24,85,0.28,32,67,0.48
Toure,213870,1,2,0.50,69,138,0.50,10,31,0.32,5,18,0.28,11,24,0.46
Williams,211138,2,2,1.00,72,131,0.55,5,15,0.33,1,4,0.25,6,10,0.60
Sloan,202762,29,39,0.74,12,24,0.50,49,109,0.45,54,161,0.34,60,142,0.42
Snyder,183200,6,9,0.67,35,72,0.49,43,85,0.51,146,305,0.48,28,76,0.37
Ponder,185548,0,0,0.00,296,473,0.63,25,53,0.47,2,6,0.33,6,10,0.60
Anderson,198705,2,3,0.67,224,334,0.67,3,6,0.50,0,0,0.00,5,7,0.71
Ely,183585,54,76,0.71,35,57,0.61,47,120,0.39,120,313,0.38,145,299,0.48
McCoy,196074,18,27,0.67,6,8,0.75,20,40,0.50,37,101,0.37,31,62,0.50
Bryant,193806,19,23,0.83,13,29,0.45,12,39,0.31,36,93,0.39,26,52,0.50
Cunningham,217682,2,3,0.67,36,64,0.56,2,6,0.33,1,3,0.33,5,10,0.50
Collier,198291,6,12,0.50,11,21,0.52,7,25,0.28,10,30,0.33,11,27,0.41
Petry,196697,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Crum,194286,6,8,0.75,32,56,0.57,38,79,0.48,39,119,0.33,27,52,0.52
Weiss,195080,14,20,0.70,78,145,0.54,39,70,0.56,21,55,0.38,55,111,0.50
Weis,194587,2,5,0.40,231,325,0.71,3,7,0.43,6,22,0.27,10,17,0.59
Joyner,199847,32,40,0.80,26,49,0.53,60,117,0.51,62,165,0.38,52,130,0.40
Hicks,188869,52,83,0.63,20,34,0.59,39,105,0.37,49,145,0.34,257,481,0.53
Franz,190509,5,6,0.83,7,14,0.50,9,23,0.39,10,27,0.37,3,9,0.33
Hite,190217,11,15,0.73,13,22,0.59,8,18,0.44,12,27,0.44,6,19,0.32
Hartley,189873,0,1,0.00,94,138,0.68,5,10,0.50,3,10,0.30,4,7,0.57
Tarantino,189789,15,18,0.83,46,71,0.65,39,86,0.45,54,163,0.33,25,70,0.36
Cook,192405,4,7,0.57,15,21,0.71,16,29,0.55,15,54,0.28,14,28,0.50
Hood,203626,1,1,1.00,1,1,1.00,3,3,1.00,1,4,0.25,0,0,0.00
Hester,199379,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Bolton,191905,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Becker,199635,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Fisher,187259,0,0,0.00,9,15,0.60,11,26,0.42,19,42,0.45,3,8,0.38
Grant,190440,6,8,0.75,100,186,0.54,10,20,0.50,2,12,0.17,12,21,0.57
Morgan,200116,1,2,0.50,94,173,0.54,4,11,0.36,0,1,0.00,6,15,0.40
Clawson,186023,3,3,1.00,50,100,0.50,44,93,0.47,140,350,0.40,11,27,0.41
Collins,186753,56,95,0.59,11,24,0.46,88,197,0.45,61,204,0.30,326,692,0.47
Lindley,192283,20,26,0.77,14,36,0.39,50,98,0.51,67,189,0.35,58,129,0.45
Fitzgerald,200688,0,0,0.00,0,0,0.00,0,0,0.00,1,1,1.00,0,0,0.00
Jelinek,199674,0,0,0.00,0,1,0.00,1,4,0.25,3,7,0.43,1,2,0.50
Figueroa,199049,16,30,0.53,31,46,0.67,38,87,0.44,52,132,0.39,39,90,0.43
Adam,197850,4,5,0.80,24,43,0.56,13,34,0.38,23,57,0.40,9,18,0.50
Pierce,184463,0,0,0.00,5,12,0.42,2,4,0.50,5,11,0.45,0,2,0.00
Crowley,200213,0,0,0.00,52,81,0.64,2,7,0.29,2,9,0.22,2,4,0.50
James,189344,13,20,0.65,36,70,0.51,28,67,0.42,49,144,0.34,48,100,0.48
Grimm,184763,8,14,0.57,158,229,0.69,11,24,0.46,0,2,0.00,43,95,0.45
Nesbitt,191960,5,7,0.71,262,388,0.68,8,18,0.44,9,29,0.31,13,38,0.34
Grooms,192728,14,17,0.82,19,32,0.59,34,81,0.42,63,154,0.41,23,56,0.41
Poston,188405,35,44,0.80,17,27,0.63,67,145,0.46,49,152,0.32,137,274,0.50
Reilly,199371,15,19,0.79,6,15,0.40,16,43,0.37,35,97,0.36,14,30,0.47
Healey,197196,0,0,0.00,68,105,0.65,0,0,0.00,0,2,0.00,1,4,0.25
Werner,194513,2,2,1.00,10,18,0.56,10,27,0.37,12,45,0.27,4,8,0.50
Carrizales,203715,2,2,1.00,1,3,0.33,3,6,0.50,5,13,0.38,1,2,0.50
Lewis,201967,0,0,0.00,23,36,0.64,2,6,0.33,2,6,0.33,2,3,0.67
Burke,198179,0,0,0.00,0,0,0.00,0,0,0.00,0,3,0.00,0,0,0.00
Lehman,186031,7,15,0.47,3,7,0.43,15,35,0.43,7,17,0.41,65,142,0.46
Flaherty,189184,0,0,0.00,2,2,1.00,0,0,0.00,0,0,0.00,0,0,0.00
Hall,200698,0,0,0.00,1,1,1.00,0,2,0.00,0,0,0.00,0,0,0.00
Ulrich,186334,8,16,0.50,51,95,0.54,25,66,0.38,119,282,0.42,30,60,0.50
D`Ignoti,189966,5,7,0.71,184,299,0.62,17,41,0.41,6,19,0.32,15,41,0.37
Baughman,183741,2,4,0.50,109,177,0.62,5,10,0.50,5,16,0.31,27,53,0.51
Hoy,194342,32,45,0.71,42,81,0.52,49,123,0.40,76,200,0.38,75,152,0.49
Langford,190116,23,30,0.77,25,45,0.56,55,111,0.50,90,269,0.33,73,142,0.51
Paul,195206,0,0,0.00,30,40,0.75,0,3,0.00,0,0,0.00,0,2,0.00
Sheppard,191482,3,4,0.75,20,32,0.62,13,30,0.43,28,62,0.45,8,20,0.40
Golob,199122,29,33,0.88,18,36,0.50,15,35,0.43,61,175,0.35,24,47,0.51
Bateman,196481,0,0,0.00,2,4,0.50,8,17,0.47,0,0,0.00,3,5,0.60
Sachs,199568,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Timmons,201623,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Burge,193992,4,7,0.57,71,137,0.52,40,107,0.37,44,129,0.34,19,43,0.44
Hollis,190987,9,14,0.64,124,234,0.53,25,50,0.50,8,29,0.28,28,60,0.47
Benedict,184381,2,4,0.50,99,195,0.51,21,43,0.49,8,19,0.42,14,29,0.48
Freeman,193349,66,122,0.54,74,157,0.47,90,267,0.34,146,403,0.36,283,625,0.45
Porter,191794,50,74,0.68,19,34,0.56,78,167,0.47,97,268,0.36,220,463,0.48
Freeman,189679,66,122,0.54,74,157,0.47,90,267,0.34,146,403,0.36,283,625,0.45
Scarpa,189273,7,8,0.88,28,63,0.44,12,34,0.35,30,92,0.33,4,12,0.33
Kiefer,197975,18,22,0.82,11,15,0.73,16,54,0.30,18,49,0.37,9,22,0.41
Gay,200084,0,0,0.00,3,6,0.50,0,1,0.00,0,0,0.00,1,1,1.00
Guerrero,201238,1,1,1.00,0,0,0.00,3,3,1.00,2,3,0.67,0,0,0.00
Hurt,203405,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Bird,202148,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Trotta,185291,26,36,0.72,50,109,0.46,40,107,0.37,154,353,0.44,70,131,0.53
Witt,184628,4,4,1.00,173,283,0.61,25,48,0.52,42,94,0.45,16,33,0.48
Schweitzer,192213,1,1,1.00,112,186,0.60,14,32,0.44,5,19,0.26,5,10,0.50
Cohn,191763,28,35,0.80,14,30,0.47,38,111,0.34,74,181,0.41,43,86,0.50
Cunningham,186363,45,66,0.68,21,41,0.51,103,198,0.52,4,14,0.29,120,244,0.49
Boudreaux,194927,11,16,0.69,12,25,0.48,33,83,0.40,1,2,0.50,21,54,0.39
Willson,189151,4,4,1.00,3,5,0.60,5,10,0.50,15,54,0.28,7,12,0.58
Hines,185673,0,1,0.00,29,43,0.67,0,0,0.00,1,2,0.50,3,4,0.75
Kemper,199285,4,5,0.80,15,26,0.58,12,29,0.41,10,29,0.34,18,41,0.44
Pack,198857,1,1,1.00,8,11,0.73,3,12,0.25,4,14,0.29,3,4,0.75
Carruth,192243,0,0,0.00,1,1,1.00,0,1,0.00,0,0,0.00,0,0,0.00
Caldwell,204767,0,0,0.00,0,1,0.00,0,1,0.00,1,5,0.20,0,0,0.00
Fogarty,196203,28,40,0.70,36,78,0.46,61,115,0.53,92,260,0.35,87,194,0.45
White,201140,4,5,0.80,109,200,0.55,44,95,0.46,46,107,0.43,17,33,0.52
Macias,189667,0,1,0.00,166,308,0.54,3,5,0.60,1,3,0.33,3,9,0.33
Stacey,191071,31,46,0.67,15,32,0.47,63,153,0.41,13,28,0.46,78,166,0.47
Waller,188881,63,94,0.67,15,22,0.68,53,140,0.38,38,125,0.30,243,467,0.52
Jefferson,189029,5,9,0.56,65,136,0.48,13,30,0.43,2,8,0.25,29,45,0.64
Ramadani,213682,0,0,0.00,10,22,0.45,4,7,0.57,0,0,0.00,3,4,0.75
Blue,205601,5,6,0.83,3,10,0.30,9,23,0.39,23,65,0.35,4,9,0.44
Pittman,200424,0,0,0.00,1,3,0.33,0,1,0.00,1,1,1.00,0,1,0.00
Grimes,195051,8,11,0.73,2,2,1.00,4,20,0.20,12,34,0.35,5,11,0.45
Gallardo,217882,1,1,1.00,0,1,0.00,1,4,0.25,2,3,0.67,1,3,0.33
Cabral,204057,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Schaffer,188158,0,0,0.00,1,1,1.00,1,1,1.00,0,2,0.00,0,0,0.00
Bolton,199169,20,31,0.65,58,107,0.54,39,87,0.45,80,243,0.33,77,140,0.55
Duval,194052,4,7,0.57,150,249,0.60,16,45,0.36,5,25,0.20,18,32,0.56
Small,187371,1,2,0.50,231,336,0.69,12,28,0.43,3,13,0.23,11,18,0.61
Howard,187940,42,54,0.78,30,49,0.61,55,119,0.46,60,151,0.40,97,205,0.47
Close,192164,39,58,0.67,13,23,0.57,24,79,0.30,41,106,0.39,107,206,0.52
Buck,198836,0,0,0.00,1,3,0.33,1,2,0.50,0,0,0.00,0,0,0.00
Kessler,197460,2,2,1.00,17,23,0.74,6,13,0.46,5,19,0.26,10,22,0.45
Rogers,188840,9,16,0.56,1,3,0.33,7,18,0.39,5,28,0.18,31,67,0.46
Epps,205603,0,0,0.00,0,1,0.00,2,3,0.67,1,4,0.25,1,1,1.00
Schwarz,205527,1,1,1.00,2,6,0.33,0,3,0.00,5,21,0.24,0,3,0.00
Plunkett,200245,2,3,0.67,64,107,0.60,6,13,0.46,3,15,0.20,5,9,0.56
Newton,193431,15,19,0.79,18,29,0.62,23,54,0.43,27,93,0.29,13,27,0.48
Combs,190558,0,0,0.00,0,0,0.00,2,2,1.00,0,5,0.00,0,1,0.00
Gibson,198791,1,3,0.33,1,1,1.00,4,7,0.57,4,16,0.25,5,7,0.71
Wilson,188734,0,0,0.00,0,0,0.00,0,0,0.00,0,1,0.00,0,0,0.00
Heck,184568,5,7,0.71,37,75,0.49,31,90,0.34,98,247,0.40,10,17,0.59
Schmitt,194135,0,0,0.00,161,266,0.61,10,21,0.48,1,2,0.50,3,6,0.50
Knutson,192397,0,0,0.00,129,203,0.64,0,1,0.00,0,1,0.00,3,11,0.27
Parker,197339,9,14,0.64,28,42,0.67,21,47,0.45,14,58,0.24,17,30,0.57
Fletcher,191791,63,93,0.68,11,24,0.46,55,140,0.39,78,209,0.37,244,485,0.50
Ferri,204404,4,5,0.80,1,4,0.25,5,8,0.62,0,13,0.00,1,3,0.33
Spencer,185414,11,17,0.65,43,78,0.55,31,63,0.49,56,135,0.41,29,65,0.45
Flint,196429,10,14,0.71,11,23,0.48,17,33,0.52,16,50,0.32,22,49,0.45
Tucker,192500,0,3,0.00,68,126,0.54,28,56,0.50,14,42,0.33,14,36,0.39
Munoz,204089,1,3,0.33,16,25,0.64,4,6,0.67,0,5,0.00,8,16,0.50
Poole,200918,0,0,0.00,0,0,0.00,0,5,0.00,0,2,0.00,0,4,0.00
Payne,196611,0,1,0.00,5,6,0.83,2,4,0.50,7,15,0.47,1,2,0.50
Lord,216618,0,1,0.00,14,33,0.42,10,19,0.53,1,1,1.00,2,2,1.00
Morin,193611,0,0,0.00,0,1,0.00,2,2,1.00,1,3,0.33,0,0,0.00
Santos,192145,0,0,0.00,0,1,0.00,0,0,0.00,0,1,0.00,0,0,0.00
Doyle,183135,7,9,0.78,0,1,0.00,3,7,0.43,3,10,0.30,12,22,0.55
Leblanc,183358,6,7,0.86,65,109,0.60,38,85,0.45,149,341,0.44,6,14,0.43
MacPherson,186537,3,3,1.00,208,313,0.66,19,43,0.44,19,49,0.39,12,27,0.44
Field,203370,2,4,0.50,174,276,0.63,10,14,0.71,5,12,0.42,17,31,0.55
Alexander,187679,49,67,0.73,22,36,0.61,35,72,0.49,96,249,0.39,108,202,0.53
Adebisi,201266,52,69,0.75,10,12,0.83,31,84,0.37,26,105,0.25,138,303,0.46
Toro,210426,1,1,1.00,37,57,0.65,1,2,0.50,0,0,0.00,3,6,0.50
Lucia,204882,13,20,0.65,5,14,0.36,17,34,0.50,29,75,0.39,20,51,0.39
McCabe,203944,1,1,1.00,7,17,0.41,7,13,0.54,13,34,0.38,0,0,0.00
Bell,202753,13,16,0.81,22,31,0.71,33,75,0.44,54,163,0.33,15,36,0.42
Mackay,202694,2,2,1.00,13,28,0.46,12,34,0.35,20,52,0.38,4,11,0.36
Holmes,193697,4,5,0.80,4,6,0.67,5,8,0.62,6,22,0.27,8,17,0.47
Shuman,188302,13,18,0.72,48,98,0.49,47,90,0.52,61,151,0.40,43,86,0.50
Hancock,194705,4,5,0.80,101,190,0.53,20,38,0.53,5,10,0.50,8,17,0.47
Burdock,194329,2,2,1.00,149,239,0.62,3,9,0.33,0,0,0.00,3,11,0.27
Zuliani,187721,13,19,0.68,36,70,0.51,52,113,0.46,189,519,0.36,32,61,0.52
Escamilla,196360,17,29,0.59,5,11,0.45,18,54,0.33,15,57,0.26,48,105,0.46
Tolbert,201931,0,0,0.00,1,1,1.00,0,1,0.00,0,0,0.00,0,0,0.00
Hermans,201490,26,45,0.58,14,19,0.74,30,76,0.39,30,99,0.30,97,222,0.44
Suarez,200840,5,7,0.71,3,7,0.43,7,20,0.35,15,38,0.39,7,17,0.41
Cash,200427,0,0,0.00,63,103,0.61,3,6,0.50,3,10,0.30,2,5,0.40
Neal,193535,0,0,0.00,96,152,0.63,8,13,0.62,0,1,0.00,4,12,0.33
Ellis,200609,3,6,0.50,20,40,0.50,14,28,0.50,8,33,0.24,17,35,0.49
Henry,205595,0,0,0.00,6,8,0.75,0,2,0.00,1,1,1.00,0,1,0.00
Echols,189284,7,13,0.54,18,49,0.37,39,87,0.45,32,104,0.31,26,66,0.39
Hunt,189336,1,1,1.00,61,119,0.51,7,11,0.64,8,23,0.35,2,12,0.17
Gonzales,192597,1,3,0.33,274,445,0.62,9,20,0.45,4,18,0.22,13,25,0.52
Grant,196540,26,41,0.63,17,41,0.41,42,96,0.44,57,174,0.33,68,158,0.43
Hostetler,187244,66,86,0.77,15,28,0.54,77,196,0.39,3,9,0.33,147,305,0.48
Simmons,191033,3,8,0.38,27,52,0.52,29,77,0.38,34,116,0.29,37,69,0.54
Myers,203494,0,1,0.00,117,217,0.54,12,20,0.60,3,8,0.38,2,10,0.20
Boswell,203075,1,1,1.00,10,28,0.36,2,3,0.67,0,1,0.00,1,3,0.33
Maldonado,198206,3,7,0.43,5,10,0.50,13,29,0.45,38,93,0.41,1,5,0.20
Foley,196972,1,2,0.50,2,5,0.40,1,1,1.00,0,2,0.00,0,0,0.00
Jensen,184721,0,0,0.00,4,7,0.57,0,1,0.00,2,2,1.00,3,6,0.50
Marini,189400,12,19,0.63,53,96,0.55,42,96,0.44,72,175,0.41,57,116,0.49
Stovall,184585,4,8,0.50,205,336,0.61,10,21,0.48,1,1,1.00,24,41,0.59
Burke,190644,0,1,0.00,203,359,0.57,5,8,0.62,0,1,0.00,5,12,0.42
Ferguson,194829,25,34,0.74,7,19,0.37,20,47,0.43,34,86,0.40,87,177,0.49
Woodson,188804,38,55,0.69,12,17,0.71,68,153,0.44,1,14,0.07,132,276,0.48
Goss,193056,0,0,0.00,167,299,0.56,7,12,0.58,1,2,0.50,6,11,0.55
Linton,197781,17,18,0.94,8,12,0.67,17,47,0.36,2,5,0.40,15,27,0.56
Parks,197230,6,7,0.86,6,8,0.75,13,16,0.81,10,22,0.45,3,8,0.38
Chang,185415,61,77,0.79,37,62,0.60,137,251,0.55,1,4,0.25,75,165,0.45
Fisher,197168,0,1,0.00,5,9,0.56,1,2,0.50,0,0,0.00,1,1,1.00
O`Brien,201452,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Impellizzeri,189441,7,9,0.78,63,119,0.53,38,95,0.40,65,179,0.36,25,48,0.52
Wagoner,196899,5,7,0.71,71,146,0.49,32,56,0.57,15,35,0.43,18,46,0.39
O`Connell,203305,0,1,0.00,87,176,0.49,21,52,0.40,12,33,0.36,7,15,0.47
Wendt,190756,30,51,0.59,20,35,0.57,20,58,0.34,81,232,0.35,31,58,0.53
Ayers,193647,27,58,0.47,10,18,0.56,52,136,0.38,62,154,0.40,143,319,0.45
Borders,195141,2,3,0.67,11,34,0.32,19,46,0.41,21,57,0.37,4,9,0.44
Hansen,184255,3,3,1.00,32,60,0.53,3,9,0.33,2,4,0.50,11,27,0.41
Latham,205680,0,0,0.00,17,30,0.57,17,29,0.59,13,42,0.31,5,9,0.56
Mitchell,203192,14,22,0.64,8,20,0.40,21,41,0.51,45,122,0.37,17,39,0.44
Terry,197795,2,2,1.00,7,10,0.70,4,15,0.27,2,4,0.50,4,6,0.67
Fernandez,203945,1,1,1.00,2,2,1.00,1,1,1.00,0,2,0.00,0,1,0.00
Karlsson,215530,0,0,0.00,1,1,1.00,1,5,0.20,4,9,0.44,0,0,0.00
Cameron,183464,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,2,3,0.67
Gilbert,194045,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
Leach,193302,12,24,0.50,55,109,0.50,19,72,0.26,61,178,0.34,65,125,0.52
Magnani,196944,2,8,0.25,77,141,0.55,19,46,0.41,26,70,0.37,34,77,0.44
